epoch,train_loss,val_loss,aucpr,accuracy,time
43.0,0.0688545439640681,0.224575265332879,0.0105944914969896,0.9823805060918464,13.51168179512024
44.0,0.070222078859806,0.2534995780636866,0.0082897158686332,0.974789128397376,13.837334632873535
45.0,0.0956168927500645,0.232616975393501,0.0075066709496826,0.980365510777882,13.594053983688354
46.0,0.0656886454919974,0.2270418963217664,0.0102666815597743,0.9822164948453608,13.643755674362184
47.0,0.0697659261027972,0.2321594135857941,0.0110837793165593,0.98441893158388,13.501763582229614
48.0,0.062785317848126,0.2320545284254919,0.0099208524875938,0.9829194001874414,13.637128353118896
49.0,0.0566290865838527,0.2154847712344711,0.0100176771519273,0.9877225866916588,13.953625202178957
50.0,0.05103235848248,0.2722313094529368,0.010502321264256,0.97572633552015,13.990623474121094
51.0,0.15744824965794882,0.24353846339952379,0.012015085366734991,0.9499297094657919,15.197815418243408
52.0,0.12825966626405716,0.24682748716856753,0.010594281639989638,0.9583411433926898,14.100586414337158
53.0,0.11371895323197047,0.2291799963762363,0.011014444772387541,0.9705951265229615,14.432973861694336
54.0,0.09985635831952094,0.30194921880250886,0.009286863204716776,0.9526241799437676,14.040713787078857
55.0,0.08660450264811516,0.26018376781472136,0.00920124249083068,0.9728678537956889,14.319144487380981
56.0,0.0736228742202123,0.22481442786132297,0.012257264617787929,0.9790534208059981,14.449249982833862
57.0,0.11364486028750738,0.30694966745518504,0.0099588232660258,0.938261480787254,13.704397439956665
58.0,0.13993778159221013,0.285749603949842,0.010106518333176277,0.9221415182755389,13.675712585449219
59.0,0.13073176205158232,0.27287449758677257,0.010684201175913932,0.94601686972821,14.124670267105103
60.0,0.08391003916660944,0.3090925760389793,0.007408277890473905,0.9480787253983131,14.463507413864136
61.0,0.07381800631682078,0.2610544064303949,0.009447140073915611,0.9601921274601687,14.434727907180786
62.0,0.06409694018463294,0.2418530454326953,0.007837369707656347,0.971555763823805,14.18281626701355
63.0,0.06682572742303212,0.2293293441956242,0.00880802135306387,0.9743673851921275,13.665441274642944
64.0,0.07593864058454831,0.24681627306909787,0.009190869325703399,0.9731490159325211,13.945858478546143
65.0,0.062498892371853194,0.25960666225070045,0.008913745254575797,0.9775773195876288,14.366847515106201
66.0,0.07942655625442664,0.23174084727430627,0.011564655671171847,0.9790534208059981,13.885840654373169
67.0,0.05875574660797914,0.2050348184559317,0.010890185088772096,0.9867619493908154,14.537834167480469
68.0,0.06663660267988841,0.23656203078904323,0.01228521056772849,0.9813964386129335,13.67389702796936
69.0,0.055171371574203175,0.2068611751864886,0.00918981638070233,0.9892455482661668,14.988326787948608
70.0,0.07827400419861079,0.23742999145317645,0.010296860325430113,0.9816541705716963,14.586403846740723
