epoch,train_loss,val_loss,aucpr,accuracy,time,baseline_pos_rate,ap_uplift,prec@50,rec@50,prec@100,rec@100,prec@200,rec@200
1,0.05303881962805293,0.03477867661664883,0.008181237959808695,,11.65661334991455,0.005323868677905945,1.5367091967840667,0.0,0.0,0.0,0.0,0.0,0.0
2,0.029178736211602076,0.011640038496504227,0.056815013452142724,,11.111283540725708,0.005323868677905945,10.671753360094142,0.16,0.13333333333333333,0.08,0.13333333333333333,0.065,0.21666666666666667
3,0.02605638364979694,0.014230072149075568,0.027290697422604426,,11.258086442947388,0.005323868677905945,5.126102665879198,0.0,0.0,0.0,0.0,0.005,0.016666666666666666
4,0.02426908212865508,0.01495647927125295,0.02563092302717649,,11.300886392593384,0.005323868677905945,4.814341708604651,0.0,0.0,0.02,0.03333333333333333,0.015,0.05
5,0.02200851385849853,0.012897102860733867,0.022187471173160844,,11.283189535140991,0.005323868677905945,4.1675466686920455,0.0,0.0,0.0,0.0,0.015,0.05
6,0.02185132820159197,0.01394365336940003,0.025136166710964105,,11.364586114883423,0.005323868677905945,4.721409980542758,0.0,0.0,0.01,0.016666666666666666,0.025,0.08333333333333333
7,0.019916821888453045,0.01692495308816433,0.02481403677524191,,11.22009539604187,0.005323868677905945,4.660903240949605,0.0,0.0,0.0,0.0,0.02,0.06666666666666667
8,0.019778148964220702,0.013376289241326353,0.02452196630916243,,11.611356019973755,0.005323868677905945,4.606042671737677,0.02,0.016666666666666666,0.03,0.05,0.015,0.05
9,0.02129911401763905,0.017105218158879627,0.03547785185868148,,11.483472347259521,0.005323868677905945,6.6639231741223375,0.04,0.03333333333333333,0.05,0.08333333333333333,0.05,0.16666666666666666
10,0.019557398429876843,0.015162887934517736,0.03412864080959786,,11.450764417648315,0.005323868677905945,6.410496365402799,0.04,0.03333333333333333,0.02,0.03333333333333333,0.045,0.15
11,0.017985294952035644,0.011622118123341352,0.029815759566284804,,11.431711673736572,0.005323868677905945,5.600393505200496,0.02,0.016666666666666666,0.02,0.03333333333333333,0.02,0.06666666666666667
12,0.0168610347521513,0.014036289067007601,0.0274333473595918,,11.470446586608887,0.005323868677905945,5.152897079043327,0.0,0.0,0.01,0.016666666666666666,0.02,0.06666666666666667
13,0.016225460028752338,0.01362960755553407,0.027449097421800534,,11.519973993301392,0.005323868677905945,5.155855465728201,0.0,0.0,0.0,0.0,0.03,0.1
14,0.017093250094804655,0.01527753503372272,0.02592896371908699,,11.614948272705078,0.005323868677905945,4.8703236852351734,0.0,0.0,0.0,0.0,0.015,0.05
15,0.016263229610008555,0.013315558957401663,0.03192568325565439,,11.637798070907593,0.005323868677905945,5.99670750485375,0.0,0.0,0.02,0.03333333333333333,0.03,0.1
16,0.01641118648830195,0.014747478759090882,0.031320410715821416,,11.65950345993042,0.005323868677905945,5.88301714612179,0.02,0.016666666666666666,0.03,0.05,0.04,0.13333333333333333
17,0.01520439505923626,0.011680968974057274,0.04010107944803986,,11.405052661895752,0.005323868677905945,7.532319422990154,0.04,0.03333333333333333,0.03,0.05,0.055,0.18333333333333332
18,0.014274050438300122,0.014934334707504604,0.031135974913222716,,11.620336294174194,0.005323868677905945,5.848373954533667,0.02,0.016666666666666666,0.03,0.05,0.035,0.11666666666666667
19,0.013840539879057296,0.011729236168321222,0.03105330066434745,,11.299040079116821,0.005323868677905945,5.832844974786597,0.0,0.0,0.0,0.0,0.025,0.08333333333333333
20,0.013695332070076189,0.01449892254701505,0.025870199841406562,,11.54303526878357,0.005323868677905945,4.859285870210866,0.0,0.0,0.0,0.0,0.015,0.05
21,0.013996111402331396,0.011494396676425822,0.04077153906910504,,11.405672311782837,0.005323868677905945,7.65825408848023,0.0,0.0,0.02,0.03333333333333333,0.055,0.18333333333333332
22,0.013394804205745459,0.0142127155753163,0.03318425529425256,,11.631227731704712,0.005323868677905945,6.233109286103773,0.0,0.0,0.04,0.06666666666666667,0.04,0.13333333333333333
23,0.013138127794792486,0.013790157623589039,0.03287888532179885,,11.423149824142456,0.005323868677905945,6.175750626277884,0.0,0.0,0.03,0.05,0.04,0.13333333333333333
24,0.013054285837380691,0.013674988003913313,0.03596094365184469,,11.35631537437439,0.005323868677905945,6.754663915938162,0.02,0.016666666666666666,0.03,0.05,0.045,0.15
25,0.012848885632444953,0.015401860893083116,0.03197213805947494,,11.456844568252563,0.005323868677905945,6.005433265504711,0.0,0.0,0.01,0.016666666666666666,0.035,0.11666666666666667
26,0.01268718623404586,0.013250315755916139,0.03503166033747643,,11.566570520401001,0.005323868677905945,6.580113533389323,0.0,0.0,0.0,0.0,0.035,0.11666666666666667
27,0.012327722804404275,0.013384742225753143,0.03274671444191908,,11.541146755218506,0.005323868677905945,6.150924529340467,0.0,0.0,0.0,0.0,0.035,0.11666666666666667
28,0.012453677273507035,0.013742263952735811,0.032473313719213394,,11.478349924087524,0.005323868677905945,6.099570760258916,0.0,0.0,0.0,0.0,0.03,0.1
29,0.012040269658575917,0.01350594476874297,0.03188884827215337,,11.813935041427612,0.005323868677905945,5.989788667119474,0.0,0.0,0.0,0.0,0.03,0.1
30,0.011857372892717289,0.01380231766961515,0.031006977778746808,,11.356794118881226,0.005323868677905945,5.8241439927746095,0.0,0.0,0.0,0.0,0.03,0.1
